"{""material"": ""play-doh"", ""start_method"": ""highest-point"", ""end_method"": ""current"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp02"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652599273.5930712, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [358, 220], ""radius"": 57}}, ""preparation_time"": 0.62778639793396}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,3.3029251098632812,0.24948473844341937,0.0193701007151883,0.0193701007151883
1,10.226274251937866,0.262047305918147,0.016878058166413745,0.016878058166413745
2,17.145028829574585,0.2790264010207086,0.016228117114831186,0.016228117114831186
3,24.06519389152527,0.2949259004809108,0.0154935196072008,0.0154935196072008
4,30.982372283935547,0.3078810481892237,0.014105991331286316,0.014105991331286316
5,37.91445207595825,0.32270095200706644,0.01820443300480734,0.01820443300480734
6,44.82327723503113,0.31691039356168416,0.014414576685789604,0.014414576685789604
7,51.73329734802246,0.32996368632839335,0.013241361402411944,0.013241361402411944
8,58.66565465927124,0.33349690843066054,0.015163634242562951,0.015163634242562951
9,65.59232521057129,0.34684463637255863,0.013733425173584335,0.013733425173584335
10,72.50790882110596,0.35499067621945235,0.015275743166342726,0.015275743166342726
11,79.43618106842041,0.3707920306212582,0.013190525556491917,0.013190525556491917
12,86.35676717758179,0.371675336146825,0.011726247310186677,0.011726247310186677
13,93.27864336967468,0.3850230640887231,0.010454372726732664,0.010454372726732664
14,100.20578575134277,0.40003925802335855,0.012821608662063166,0.012821608662063166
15,107.11272668838501,0.4055353812935519,0.013712707472525953,0.013712707472525953
16,114.02233529090881,0.4057316714103445,0.012028473618402868,0.012028473618402868
17,120.94204759597778,0.4179016586514869,0.010222703164723068,0.010222703164723068
18,127.85952425003052,0.42585140838158797,0.008493994190727605,0.008493994190727605
19,134.76731967926025,0.43478260869565216,0.01031480782568106,0.01031480782568106
20,141.6755223274231,0.44489154971047207,0.00866275436863706,0.00866275436863706
21,148.61136984825134,0.45529492590048093,0.008564581222278655,0.008564581222278655
22,155.52515959739685,0.4659927372656787,0.01134447545909023,0.01134447545909023
23,162.46443057060242,0.48091078614191773,0.008508649248764932,0.008508649248764932
24,169.39667916297913,0.4834625576602218,0.0083079293162307,0.0083079293162307
25,176.3154113292694,0.4963195603101384,0.00892879172414529,0.00892879172414529
26,183.2343053817749,0.492393757974286,0.007734660715313146,0.007734660715313146
27,190.16007781028748,0.5045637452154283,0.007841567166341656,0.007841567166341656
28,197.0696713924408,0.522818726077142,0.006598630584936815,0.006598630584936815
29,203.9721040725708,0.5267445284129944,0.009538991747166436,0.009538991747166436
30,210.88416981697083,0.5301796054568653,0.006468189064051888,0.006468189064051888
31,217.7874207496643,0.5430366081067818,0.006589115566907666,0.006589115566907666
32,224.70486879348755,0.5487290214937678,0.0075315803122133484,0.0075315803122133484
33,231.63116264343262,0.5467661203258416,0.007618255647562799,0.007618255647562799
34,238.5411355495453,0.55638433604868,0.0076053029573251996,0.0076053029573251996
35,245.44609999656677,0.5661988418883109,0.009934320332971147,0.009934320332971147
36,252.35040807724,0.5661988418883109,0.00867843875639962,0.00867843875639962
37,259.27334356307983,0.5751300422023751,0.0068621081966552255,0.0068621081966552255
38,266.1908504962921,0.5799391500637943,0.006490678535728822,0.006490678535728822
39,273.11476945877075,0.58111689076455,0.009300525969235585,0.009300525969235585
40,280.0331680774689,0.5938757483560703,0.008164480662804285,0.008164480662804285
41,286.94355368614197,0.5982922759839042,0.006559723120415084,0.006559723120415084
42,293.8580210208893,0.6026106585533418,0.009936044455854276,0.009936044455854276
43,300.770268201828,0.5986848562174895,0.0069327289023281,0.0069327289023281
